Timestep,Alpha,Omega,Theta
110.8,7.433499e-05,0.0003565597,0.39268788
110.9,-4.2858467e-05,0.00035970733,0.39264755
111,0.00013706842,0.00036912831,0.39260311
111.1,0.00015405902,0.00039824105,0.39268331
111.2,-0.00015787962,0.00039785897,0.39270492
111.3,-2.0735667e-05,0.00037999746,0.39276962
111.4,-0.00013451041,0.00036447284,0.39272826
111.5,0.0001266411,0.0003636859,0.39269625
111.6,0.00010931324,0.0003872813,0.3926167
111.7,0.00023613035,0.00042182567,0.39272297
111.8,-0.00022678922,0.00042275977,0.3928039
111.9,-0.00017898007,0.00038218288,0.39292194
112,-0.00028698722,0.00033558615,0.39287113
112.1,0.00012630432,0.00031951787,0.39284339
112.2,7.5307457e-05,0.00033967904,0.39289821
112.3,-0.00013166688,0.00033404311,0.39301121
112.4,-0.00028948834,0.0002919276,0.39307047
112.5,-0.00017012564,0.00024596624,0.3931769
112.6,-0.00030053088,0.0001989006,0.3932042
112.7,-0.00011519251,0.0001573283,0.39333361
112.8,-0.00038116767,0.00010769229,0.39332547
112.9,-5.0023875e-05,6.4573167e-05,0.39333516
113,-9.4611091e-05,5.0109675e-05,0.39335996
113.1,-0.00013508364,2.7140208e-05,0.39324362
113.2,0.00022201016,3.5832868e-05,0.39314083
113.3,0.00020573213,7.8607081e-05,0.39323561
113.4,-0.00028379459,7.0800814e-05,0.39309813
113.5,0.00029543835,7.196521e-05,0.39306579
113.6,4.8133306e-05,0.00010632235,0.39298669
113.7,0.00017287649,0.00012842332,0.39298195
113.8,-4.9259855e-06,0.00014521835,0.39286742
113.9,0.00027676802,0.00017240253,0.39265639
114,0.00054215136,0.00025429446,0.3928053
114.1,-0.00034557917,0.00027395165,0.39289214
114.2,-0.00021055844,0.00021833794,0.39307492
114.3,-0.00047015669,0.00015026642,0.39290799
114.4,0.0003957242,0.00014282323,0.39311721
114.5,-0.0005406149,0.00012833412,0.39300213
114.6,0.0002559454,9.9867202e-05,0.39286775
114.7,0.00032368504,0.00015783022,0.39286714
114.8,2.6713165e-06,0.00019046584,0.39292246
114.9,-0.0001405058,0.00017668239,0.39294133
115,-5.610984e-05,0.00015702085,0.39313244
115.1,-0.00050022874,0.000101387,0.39306686
115.2,0.00012618245,6.3982409e-05,0.39313462
115.3,-0.00020484173,5.6116469e-05,0.39307851
115.4,0.00010125257,4.5757567e-05,0.39304796
115.5,4.4642209e-05,6.0347037e-05,0.39302101
115.6,4.0200105e-05,6.8831264e-05,0.39301872
115.7,-1.8744883e-05,7.097679e-05,0.39319174
115.8,-0.00046735199,2.2367103e-05,0.39312103
115.9,0.00012874395,-1.1493664e-05,0.39315392
116,-0.00012534406,-1.1153684e-05,0.39312342
116.1,3.1493935e-05,-2.0538688e-05,0.3932621
116.2,-0.00039691263,-5.7080561e-05,0.39328467
116.3,-0.00012209174,-0.00010898096,0.39317261
116.4,0.00021873747,-9.9316384e-05,0.39319675
116.5,-0.00011220594,-8.8663255e-05,0.39329325
116.6,-0.00030151662,-0.0001300355,0.39327595
116.7,-2.5853237e-05,-0.00016277246,0.39312862
116.8,0.00030957546,-0.00013440023,0.39304499
116.9,0.00016992087,-8.6450627e-05,0.39318817
117,-0.00039750341,-0.00010920889,0.39318573
117.1,-4.7831794e-05,-0.00015374239,0.39324757
117.2,-0.0002121891,-0.0001797445,0.39351113
117.3,-0.00073874434,-0.00027483781,0.39336744
117.4,0.00026132959,-0.00032257922,0.39323666
117.5,0.00025102837,-0.00027134345,0.39323586
117.6,-6.0988898e-05,-0.00025233951,0.39314503
117.7,0.0001694017,-0.00024149824,0.39326954
117.8,-0.00036752862,-0.00026131096,0.3933442
117.9,-0.0002600932,-0.00032407311,0.39327127
118,0.0001055533,-0.00033952706,0.3931362
118.1,0.00027609118,-0.0003013626,0.39298947
118.2,0.00032743218,-0.00024101027,0.39284263
118.3,0.00035109372,-0.00017315772,0.39295591
118.4,-0.00029142263,-0.00016719065,0.39305095
118.5,-0.0002629492,-0.00022262783,0.39321499
118.6,-0.00045497918,-0.00029442067,0.39335709
118.7,-0.00042527497,-0.00038244604,0.39321789
118.8,0.00027184361,-0.00039778912,0.39308505
118.9,0.00027767636,-0.00034283716,0.39312307
119,-0.00013862039,-0.00032893159,0.39312961
119.1,-6.4298835e-05,-0.00034922352,0.3931919
119.2,-0.00020825119,-0.0003764785,0.39307369
119.3,0.00024369423,-0.00037293421,0.39315123
119.4,-0.00023869823,-0.00037243463,0.39311978
119.5,2.7751285e-05,-0.00039352931,0.39312439
119.6,-5.9683947e-05,-0.00039672258,0.39308901
119.7,4.1763305e-05,-0.00039851463,0.39300956
119.8,0.00016011019,-0.00037832729,0.39296928
119.9,7.2449896e-05,-0.00035507125,0.39276165
120,0.00050721201,-0.00029710506,0.39269152
120.1,0.00018844831,-0.00022753909,0.39280447
120.2,-0.00026904598,-0.00023559887,0.39277759
120.3,7.0802572e-05,-0.00025542319,0.39273977
120.4,0.00010310774,-0.00023803218,0.39288732
120.5,-0.00036545532,-0.00026426694,0.39279934
120.6,0.00021384222,-0.0002794282,0.39257767
120.7,0.00057017886,-0.00020102612,0.39266614
120.8,-0.00018829459,-0.00016283771,0.39247285
120.9,0.00051892438,-0.00012977472,0.39245813
121,9.2786636e-05,-6.8603647e-05,0.39241047
121.1,0.00017958311,-4.136668e-05,0.39248331
121.2,-0.00012116889,-3.5525272e-05,0.39253261
121.3,-7.2485041e-05,-5.4890658e-05,0.39256864
121.4,-4.6340345e-05,-6.6773192e-05,0.39258801
121.5,-9.4347015e-06,-7.2350689e-05,0.39244337
121.6,0.00040743946,-3.2550213e-05,0.39243935
121.7,7.0682919e-05,1.5261997e-05,0.39250685
121.8,-0.00011167517,1.1162768e-05,0.39262425
121.9,-0.00025014727,-2.5019467e-05,0.39256
122,0.00019610918,-3.0423259e-05,0.39250622
122.1,0.00017965732,7.153376e-06,0.3926737
122.2,-0.00037811219,-1.2692125e-05,0.39282566
122.3,-0.00036519545,-8.7022866e-05,0.39285777
122.4,-8.2760703e-05,-0.00013181846,0.3929367
122.5,-0.00020782749,-0.00016087728,0.39298342
122.6,-0.00013810102,-0.00019547012,0.39299794
122.7,-6.3251491e-05,-0.00021560537,0.39301726
122.8,-7.8007612e-05,-0.00022973128,0.39302972
122.9,-6.36717e-05,-0.00024389917,0.39272277
123,0.00075196539,-0.00017506979,0.39267292
123.1,0.00014291139,-8.5582163e-05,0.39265764
123.2,6.2387041e-05,-6.5052332e-05,0.3927116
123.3,-0.00011239439,-7.0053071e-05,0.39269461
123.4,6.0564609e-05,-7.5236042e-05,0.39268545
123.5,4.3268056e-05,-6.4852784e-05,0.39281396
123.6,-0.00030772943,-9.1298924e-05,0.39281167
123.7,6.5242759e-06,-0.00012141943,0.39296851
123.8,-0.00040057237,-0.00016082424,0.39293354
123.9,6.5279717e-05,-0.00019435347,0.39285849
124,0.0001733844,-0.00017048706,0.39274248
124.1,0.00029020239,-0.00012412838,0.39268983
124.2,0.00014658084,-8.0450087e-05,0.39281333
124.3,-0.00029596903,-9.5388907e-05,0.39266803
124.4,0.00037237939,-8.7747852e-05,0.39264371
124.5,8.5931172e-05,-4.1916814e-05,0.39251385
124.6,0.00036005917,2.6822151e-06,0.39262758
124.7,-0.00024270107,1.4418004e-05,0.39256751
124.8,0.0001840654,8.5544526e-06,0.39259639
124.9,-3.398006e-05,2.3562976e-05,0.3925433
125,0.00017128087,3.7293057e-05,0.39249479
125.1,0.00016813113,7.1234245e-05,0.39245475
125.2,0.00015430437,0.00010347778,0.39241161
125.3,0.00016873344,0.00013578156,0.39248709
125.4,-0.0001279236,0.00013986252,0.39235747
125.5,0.00038518585,0.00016558876,0.39241618
125.6,-7.6089977e-05,0.00019649832,0.3923759
125.7,0.00016804384,0.00020569371,0.39239053
125.8,3.4072247e-05,0.00022590531,0.39243119
125.9,-3.4825594e-05,0.00022582998,0.39251594
126,-0.00015409079,0.00020693834,0.39253362
126.1,4.1261185e-06,0.00019194189,0.39256527
126.2,-3.4433699e-05,0.00018891114,0.39270329
126.3,-0.00031175281,0.0001542925,0.39278097
126.4,-0.00017940415,0.00010517682,0.3927857
126.5,-5.1025256e-06,8.6726153e-05,0.39264931
126.6,0.00035539986,0.00012175589,0.39265922
126.7,2.7187697e-06,0.00015756772,0.39257107
126.8,0.00025220081,0.00018305969,0.39273401
126.9,-0.00037646686,0.00017063308,0.39279594
127,-0.00014398342,0.00011858808,0.39287541
127.1,-0.00019887175,8.430257e-05,0.39296111
127.2,-0.00022758172,4.1657238e-05,0.3930759
127.3,-0.00031591761,-1.2692683e-05,0.393046
127.4,3.5981908e-05,-4.0686235e-05,0.39326205
127.5,-0.00058905006,-9.5993056e-05,0.39331282
127.6,-0.00020074388,-0.00017497241,0.39322371
127.7,0.0001490142,-0.00018014537,0.39328775
127.8,-0.00022900547,-0.0001881445,0.39322555
127.9,8.3673365e-05,-0.00020267771,0.39334315
128,-0.00036689408,-0.00023099978,0.39322099
128.1,0.00022785814,-0.00024490336,0.39328546
128.2,-0.00023058896,-0.00024517646,0.39332533
128.3,-0.00017817969,-0.0002860533,0.39319561
128.4,0.00024934829,-0.00027893643,0.39316827
128.5,7.8513311e-06,-0.00025321648,0.39310712
128.6,9.856924e-05,-0.00024257442,0.39306151
128.7,6.8449492e-05,-0.00022587254,0.3929542
128.8,0.00023356132,-0.00019567145,0.39275677
128.9,0.0004813625,-0.00012417908,0.39272314
129,9.362808e-05,-6.6680048e-05,0.39270115
129.1,6.9202403e-05,-5.0397004e-05,0.39264779
129.2,0.00015302692,-2.8174074e-05,0.39253656
129.3,0.00030975583,1.8104192e-05,0.39270117
129.4,-0.00037855231,1.1224528e-05,0.39262368
129.5,0.00021488177,-5.1425051e-06,0.39261318
129.6,5.5839769e-05,2.1929637e-05,0.39283489
129.7,-0.00053696688,-2.6183076e-05,0.39275468
129.8,0.00020043976,-5.9835759e-05,0.3927368
129.9,5.3713686e-05,-3.4420424e-05,0.39267092
130,0.0001794311,-1.1105948e-05,0.39257175
130.1,0.00027521734,3.4358887e-05,0.39261669
130.2,-7.7776153e-05,5.4102992e-05,0.39263054
130.3,-5.357926e-06,4.5789587e-05,0.39258233
130.4,0.00015133994,6.0387789e-05,0.39259492
130.5,3.4590076e-06,7.5867676e-05,0.39260893
130.6,-2.1665911e-06,7.5996916e-05,0.39258085
130.7,0.00010339291,8.611955e-05,0.39261895
130.8,-6.1510008e-05,9.0307833e-05,0.39256962
130.9,0.00015627075,9.9783906e-05,0.39249418
131,0.00023106116,0.00013851709,0.39253687
131.1,-5.9184198e-05,0.00015570477,0.39255715
131.2,-8.5998777e-06,0.00014892637,0.39259754
131.3,-6.3281358e-05,0.00014173825,0.39264865
131.4,-9.7144075e-05,0.00012569571,0.39262675
131.5,8.1602742e-05,0.00012414157,0.39252259
131.6,0.00029572812,0.00016187465,0.39252616
131.7,3.6678653e-05,0.00019511531,0.39246533
131.8,0.0002010725,0.00021889043,0.39254372
131.9,-0.00014554434,0.00022444324,0.3926224
132,-0.00015877378,0.00019401143,0.39257875
132.1,0.00014185323,0.00019231938,0.39260892
132.2,-4.0115174e-05,0.00020249319,0.39267281
132.3,-0.00013122702,0.00018535896,0.39255931
132.4,0.00031269768,0.00020350604,0.39263768
132.5,-0.00016030018,0.00021874577,0.39267553
132.6,-6.9088146e-05,0.00019580695,0.39270165
132.7,-4.5112876e-05,0.00018438686,0.39285344
132.8,-0.00037103617,0.00014277196,0.39287404
132.9,-5.9528852e-05,9.9715478e-05,0.39293674
133,-0.00017069006,7.6693589e-05,0.39293055
133.1,-4.4732966e-06,5.9177265e-05,0.39300546
133.2,-0.00021119028,3.761091e-05,0.39314879
133.3,-0.00039848325,-2.3356433e-05,0.39312162
133.4,1.4894825e-05,-6.1715256e-05,0.39316227
133.5,-0.00015456161,-7.5681939e-05,0.39325751
133.6,-0.00030102704,-0.0001212408,0.39340257
133.7,-0.00044404151,-0.00019574764,0.39342825
133.8,-0.00016194083,-0.00025634586,0.39345429
133.9,-0.00016726599,-0.00028926655,0.39354783
134,-0.00034453925,-0.00034044706,0.393475
134.1,6.6059724e-05,-0.000368295,0.39348675
134.2,-0.00013912199,-0.00037560123,0.39342425
134.3,4.877325e-05,-0.0003846361,0.39343725
134.4,-0.00013478129,-0.00039323691,0.39336469
134.5,8.1868049e-05,-0.0003985282,0.39316285
134.6,0.00042422617,-0.00034791878,0.39314851
134.7,-2.3675826e-05,-0.00030786377,0.39308963
134.8,9.2483159e-05,-0.00030098304,0.39311271
134.9,-0.00010807599,-0.00030254232,0.39304975
135,0.00010833338,-0.00030251657,0.39296637
135.1,0.00017058688,-0.00027462456,0.39299666
135.2,-0.00010721648,-0.00026828753,0.39303225
135.3,-0.00012573346,-0.00029158252,0.39301471
135.4,4.4319533e-06,-0.00030371268,0.39307383
135.5,-0.00018913444,-0.00032218293,0.39307621
135.6,-5.3490026e-05,-0.00034644538,0.39316064
135.7,-0.00026407091,-0.00037820148,0.39315087
135.8,-3.662646e-05,-0.00040827123,0.39329552
135.9,-0.00043061118,-0.000454995,0.39328692
136,-6.1647253e-05,-0.00050422082,0.39322995
136.1,6.3340895e-05,-0.00050405144,0.39312643
136.2,0.00019142064,-0.00047857527,0.3929831
136.3,0.00030975103,-0.00042845814,0.39304987
136.4,-0.00020529726,-0.00041801281,0.3931929
136.5,-0.00041136544,-0.00047967907,0.3931611
136.6,1.3122672e-05,-0.00051950333,0.39310586
136.7,7.802587e-05,-0.00051038848,0.39310354
136.8,-4.8746076e-05,-0.00050746051,0.39305357
136.9,7.3432244e-05,-0.00050499189,0.39300026
137,8.9855568e-05,-0.00048866312,0.39297715
137.1,2.0957982e-05,-0.00047758176,0.39289491
137.2,0.00017594556,-0.00045789138,0.39273337
137.3,0.00039205194,-0.00040109164,0.39267237
137.4,0.00016050568,-0.00034583591,0.39274433
137.5,-0.00017009189,-0.00034679454,0.39269216
137.6,0.0001361331,-0.00035019039,0.39253159
137.7,0.00042203844,-0.00029437323,0.39241171
137.8,0.00034364073,-0.00021780534,0.39243164
137.9,5.0465916e-06,-0.00018293662,0.3923672
138,0.00021792753,-0.0001606392,0.39221529
138.1,0.00045235335,-9.3611119e-05,0.39216348
138.2,0.00022059396,-2.6316408e-05,0.3921733
138.3,7.1324221e-05,2.8754012e-06,0.39199193
138.4,0.00055944035,6.5951856e-05,0.39207491
138.5,-8.7993536e-05,0.00011309651,0.39204391
138.6,0.00019076158,0.00012337331,0.39187675
138.7,0.00054459595,0.00019690906,0.3919496
138.8,-4.2780818e-05,0.00024709055,0.3920016
138.9,-7.6018432e-07,0.00024273644,0.39189491
139,0.0003974511,0.00028240554,0.39197821
139.1,-7.1528288e-05,0.0003149978,0.39195977
139.2,0.00017587932,0.0003254329,0.39197317
139.3,9.7605035e-05,0.00035278134,0.39210291
139.4,-0.00020208956,0.00034233287,0.39207053
139.5,0.00019241109,0.00034136504,0.39216269
139.6,-0.00012101084,0.00034850507,0.39227623
139.7,-0.00019027733,0.00031737626,0.3923285
139.8,-5.1419844e-05,0.00029320655,0.39231696
139.9,0.00010368984,0.00029843356,0.39249557
140,-0.00038110241,0.00027069231,0.39254318
140.1,-7.4278595e-05,0.00022515421,0.39247005
140.2,0.00022729206,0.00024045555,0.39238611
140.3,0.00026678009,0.00028986274,0.39222279
140.4,0.00048357885,0.0003648986,0.39211303
140.5,0.00037280518,0.00045053697,0.39208858
140.6,0.00017222743,0.00050504023,0.3921897
140.7,-0.00014512818,0.00050775014,0.39222382
140.8,1.0435104e-05,0.00049428085,0.39230525
140.9,-0.00011597482,0.0004837269,0.39248476
141,-0.00037994734,0.00043413468,0.39250817
141.1,-8.9898903e-06,0.00039524098,0.39257668
141.2,-0.00012814273,0.00038152772,0.39258705
141.3,9.8150716e-06,0.00036969496,0.39266236
141.4,-0.00015808302,0.00035486817,0.39270494
141.5,-8.6335942e-05,0.00033042629,0.3928036
141.6,-0.0002367309,0.00029811961,0.39290311
141.7,-0.00025476808,0.00024896972,0.39287949
141.8,4.4457347e-05,0.00022793865,0.39283022
141.9,0.00011384392,0.00024376877,0.39279885
142,7.5851049e-05,0.00026273828,0.3930069
142.1,-0.00053212509,0.00021711088,0.39309059
142.2,-0.00024718318,0.00013918009,0.39329327
142.3,-0.00056540135,5.7921639e-05,0.39318497
142.4,0.00019806987,2.1188514e-05,0.39317036
142.5,-2.4637218e-05,3.8531771e-05,0.39328803
142.6,-0.00036114537,-4.6486666e-08,0.39315428
142.7,0.00026345096,-9.8159126e-06,0.39320052
142.8,-0.0001761088,-1.0817075e-06,0.39320204
142.9,-6.9230673e-05,-2.5615647e-05,0.39314761
143,7.3552887e-05,-2.5183423e-05,0.39316013
143.1,-8.929495e-05,-2.6757634e-05,0.39324996
143.2,-0.00028941037,-6.4628163e-05,0.39328792
143.3,-0.00017124471,-0.00011069366,0.39325346
143.4,7.873365e-06,-0.00012703079,0.39327008
143.5,-0.00011763633,-0.00013800709,0.3933458
143.6,-0.0002718164,-0.00017695236,0.39333068
143.7,-5.1624009e-05,-0.00020929639,0.39339149
143.8,-0.00024387512,-0.00023884631,0.39343866
143.9,-0.00021894785,-0.00028512859,0.39335473
144,0.000108823,-0.00029614106,0.39329041
144.1,7.1812468e-05,-0.00027807751,0.39318052
144.2,0.00019855124,-0.00025104114,0.39307783
144.3,0.00019751872,-0.00021143415,0.39307618
144.4,-4.4857338e-05,-0.00019616801,0.39295533
144.5,0.0002604331,-0.00017461043,0.39289868
144.6,0.000115319,-0.00013703523,0.39290431
144.7,-3.5141824e-05,-0.00012901752,0.39290965
144.8,-3.5373479e-05,-0.00013606905,0.39287584
144.9,6.3916238e-05,-0.00013321477,0.39291086
145,-0.0001069456,-0.00013751771,0.3929029
145.1,-2.6223077e-06,-0.0001484745,0.39287161
145.2,5.8323669e-05,-0.00014290436,0.39291581
145.3,-0.00013001035,-0.00015007303,0.39286847
145.4,9.7170827e-05,-0.00015335698,0.39284928
145.5,3.2629246e-05,-0.00014037697,0.39277007
145.6,0.00018930547,-0.0001181835,0.39275777
145.7,3.0661687e-05,-9.6186797e-05,0.39277816
145.8,-5.109634e-05,-9.8230261e-05,0.39269669
145.9,0.00020639109,-8.2700788e-05,0.39281446
146,-0.00029063395,-9.1125083e-05,0.39283563
146.1,-6.2245497e-05,-0.00012641302,0.39278573
146.2,0.00011626308,-0.00012101125,0.39265553
146.3,0.00032982359,-7.6402589e-05,0.39266254
146.4,-5.9485937e-07,-4.3479728e-05,0.39265501
146.5,3.5495678e-05,-3.9989645e-05,0.39259446
146.6,0.00017248268,-1.9191811e-05,0.39258721
146.7,4.5766293e-05,2.6330806e-06,0.392542
146.8,0.00014417885,2.1627593e-05,0.3925742
146.9,-4.6730931e-05,3.1372379e-05,0.39248884
147,0.00024914518,5.1613809e-05,0.39264814
147.1,-0.00036346416,4.0181902e-05,0.3926707
147.2,-3.8906263e-05,-5.5124749e-08,0.39281115
147.3,-0.00034431866,-3.8377616e-05,0.39283275
147.4,-6.2571853e-05,-7.9066655e-05,0.3928762
147.5,-0.00012202661,-9.7526498e-05,0.39284907
147.6,5.1622948e-05,-0.00010456686,0.39285201
147.7,-2.1059909e-05,-0.00010151056,0.39284249
147.8,1.0289943e-05,-0.00010258755,0.39277366
147.9,0.00016361126,-8.5197434e-05,0.39284125
148,-0.00017464356,-8.630067e-05,0.39280203
148.1,8.792158e-05,-9.4972862e-05,0.39282965
148.2,-7.6970454e-05,-9.3877754e-05,0.392851
148.3,-6.5373518e-05,-0.00010811215,0.39276875
148.4,0.00019636536,-9.5012963e-05,0.39288707
148.5,-0.00030397644,-0.00010577408,0.39284667
148.6,8.3325347e-05,-0.00012783918,0.392822
148.7,4.9478315e-05,-0.00011455881,0.39268183
148.8,0.00034909343,-7.4701638e-05,0.39279844
148.9,-0.00028585805,-6.8378117e-05,0.39291011
149,-0.0002919111,-0.00012615502,0.3929239
149.1,-5.932932e-05,-0.00016127905,0.39286066
149.2,0.00013561119,-0.00015365087,0.39289007
149.3,-9.1547172e-05,-0.00014924447,0.39290438
149.4,-5.7661538e-05,-0.00016416533,0.39282315
149.5,0.00018456087,-0.0001514754,0.39287826
149.6,-0.00015152752,-0.00014817207,0.39271145
149.7,0.00040772777,-0.00012255204,0.39268975
149.8,6.2948124e-05,-7.5484463e-05,0.39275716
149.9,-0.00016173247,-8.5362895e-05,0.39260854
150,0.0003805481,-6.3481325e-05,0.3925775
150.1,0.00010334162,-1.5092368e-05,0.39266373
150.2,-0.00019185002,-2.3943213e-05,0.3927192
150.3,-0.00012691883,-5.5820091e-05,0.39262579
150.4,0.00024534797,-4.3977173e-05,0.39261957
150.5,3.7124394e-05,-1.5729944e-05,0.39255945
150.6,0.00017615229,5.5977231e-06,0.39253054
150.7,0.00010593168,3.3806115e-05,0.39260398
150.8,-0.00015140329,2.9258951e-05,0.39272709
150.9,-0.0002902857,-1.4909943e-05,0.39261131
151,0.00030157547,-1.3780956e-05,0.39263788
151.1,-4.4284538e-05,1.1948127e-05,0.39260616
151.2,0.00010071037,1.7590712e-05,0.39263669
151.3,-5.3524328e-05,2.2309312e-05,0.39255204
151.4,0.0002364795,4.0604832e-05,0.39258044
151.5,-3.9318212e-05,6.0320954e-05,0.3926285
151.6,-9.4184637e-05,4.697067e-05,0.39264579
151.7,-2.3047438e-05,3.5247466e-05,0.39263049
151.8,5.7618678e-05,3.870459e-05,0.39262427
151.9,3.6872369e-05,4.8153694e-05,0.39266665
152,-8.6533983e-05,4.3187529e-05,0.39255367
152.1,0.00030443883,6.4978014e-05,0.39242699
152.2,0.00035767805,0.00013118969,0.39243236
152.3,3.9997618e-05,0.00017095724,0.39240238
152.4,0.00012973029,0.00018793004,0.39243992
152.5,-3.8173425e-05,0.00019708572,0.39243077
152.6,7.5429122e-05,0.00020081129,0.39245921
152.7,-1.9236423e-05,0.00020643056,0.39258619
152.8,-0.00027598388,0.00017690854,0.39267511
152.9,-0.00019884045,0.00012942612,0.39282667
153,-0.0003734305,7.2199034e-05,0.39296141
153.1,-0.00035470194,-6.141981e-07,0.39295108
153.2,-4.984706e-06,-3.6582851e-05,0.3929382
153.3,3.0896665e-06,-3.6772355e-05,0.39292625
153.4,2.6768903e-06,-3.6195698e-05,0.3928243
153.5,0.0002349238,-1.2435628e-05,0.39273464
153.6,0.00021973273,3.3030017e-05,0.3926266
153.7,0.00028115866,8.3119149e-05,0.39262064
153.8,3.7127974e-05,0.00011494781,0.3927087
153.9,-0.00020257902,9.8402699e-05,0.39266381
154,0.00012367363,9.0512167e-05,0.39269209
154.1,-5.6428295e-05,9.72367e-05,0.39281159
154.2,-0.00029451161,6.2142711e-05,0.39284843
154.3,-0.0001020814,2.2483418e-05,0.39274279
154.4,0.00025674317,3.79496e-05,0.39279912
154.5,-0.00014104359,4.9519549e-05,0.39270618
154.6,0.00023207407,5.8622599e-05,0.39262125
154.7,0.00022644157,0.00010447416,0.39262311
154.8,1.7894791e-05,0.00012890779,0.39267343
154.9,-0.00010644355,0.00012005291,0.39274743
155,-0.00017512463,9.1896094e-05,0.39268061
155.1,0.00017351633,9.173527e-05,0.39270886
155.2,-5.9146256e-05,0.00010317227,0.39275431
155.3,-0.00010774734,8.6482914e-05,0.39275538
155.4,-1.4078527e-06,7.5567396e-05,0.39269294
155.5,0.00016102045,9.1528653e-05,0.39260833
155.6,0.00022775341,0.00013040603,0.39266686
155.7,-0.00012511007,0.00014067036,0.392755
155.8,-0.00021029154,0.00010713021,0.39270856
155.9,0.00012013877,9.8114937e-05,0.39277813
156,-0.00016944826,9.3183985e-05,0.39283286
156.1,-0.00014264681,6.1974483e-05,0.39284233
156.2,-3.5565637e-05,4.4153242e-05,0.39281358
156.3,6.0693898e-05,4.666607e-05,0.39282702
156.4,-4.2763708e-05,4.8459088e-05,0.39287308
156.5,-0.00012846773,3.1335946e-05,0.39293764
156.6,-0.0001832823,1.6094633e-07,0.39277766
156.7,0.0003811246,1.9945182e-05,0.39276326
156.8,3.4042034e-05,6.1461835e-05,0.39281263
156.9,-0.0001269578,5.2170256e-05,0.39278694
157,5.7261976e-05,4.5200678e-05,0.39283051
157.1,-0.00011598473,3.93284e-05,0.39278018
157.2,0.00011739608,3.9469539e-05,0.39281947
157.3,-0.00010404805,4.0804338e-05,0.39280186
157.4,3.5324893e-05,3.3932025e-05,0.39278753
157.5,2.9688674e-05,4.043338e-05,0.39273527
157.6,0.00012905672,5.6307919e-05,0.39277585
157.7,-0.00010026861,5.9186727e-05,0.39283198
157.8,-0.00014662998,3.4496872e-05,0.39287942
157.9,-0.00013340743,6.4931355e-06,0.39289198
158,-5.1793855e-05,-1.2026989e-05,0.39285575
158.1,7.1045897e-05,-1.0101783e-05,0.39283455
158.2,3.8297209e-05,8.3252544e-07,0.39271391
158.3,0.00029623174,3.4285419e-05,0.39276058
158.4,-0.00011281103,5.2627481e-05,0.39274659
158.5,3.5007127e-05,4.4847093e-05,0.39268292
158.6,0.00016442357,6.4790162e-05,0.39267375
158.7,3.509013e-05,8.4741525e-05,0.39260017
158.8,0.00020147613,0.00010839815,0.39255384
158.9,0.00014351907,0.00014289766,0.39252969
159,9.4244332e-05,0.00016667399,0.39247997
159.1,0.00016362086,0.00019246051,0.39250234
159.2,-1.2883e-05,0.00020753429,0.39246157
159.3,0.00014525325,0.00022077131,0.39252106
159.4,-0.00010478078,0.00022481856,0.39259302
159.5,-0.0001461788,0.00019972261,0.39267042
159.6,-0.00017159044,0.00016794568,0.39258761
159.7,0.00022617594,0.00017340423,0.39251678
159.8,0.00020884271,0.00021690609,0.39244919
159.9,0.00021193234,0.00025898358,0.3924371
160,8.0790096e-05,0.00028825582,0.39239619
160.1,0.00015662888,0.00031199771,0.39237179
160.2,0.00012102726,0.00033976331,0.39235104
160.3,0.00011570861,0.00036343689,0.39238779
160.4,-2.8044455e-05,0.00037220331,0.39247355
160.5,-0.00015924999,0.00035347387,0.3925146
160.6,-5.8452406e-05,0.00033170364,0.39261003
160.7,-0.0002041837,0.00030544003,0.39260356
160.8,4.1447248e-05,0.00028916638,0.39252477
160.9,0.00022768718,0.00031607983,0.39264767
161,-0.00027600183,0.00031124836,0.39272555
161.1,-0.0001803834,0.00026560984,0.39269995
161.2,7.2038176e-05,0.00025477533,0.39276331
161.3,-0.00015161529,0.00024681762,0.39284233
161.4,-0.0002018758,0.00021146851,0.39287985
161.5,-0.00010836017,0.00018044493,0.39295716
161.6,-0.00021628788,0.00014798012,0.39297097
161.7,-6.6232826e-05,0.00011972806,0.39295964
161.8,-4.1601628e-06,0.00011268876,0.393022
161.9,-0.00019112024,9.3160723e-05,0.39303113
162,-6.4985931e-05,6.7550112e-05,0.39308073
162.1,-0.00017017019,4.4034502e-05,0.39306428
162.2,-9.1562437e-06,2.6101862e-05,0.39299039
162.3,0.00014038128,3.9224367e-05,0.39308314
162.4,-0.00027453516,2.5808974e-05,0.39300065
162.5,0.00015908553,1.4264019e-05,0.39301725
162.6,-8.1471965e-05,2.2025371e-05,0.39297346
162.7,7.03209e-05,2.0910268e-05,0.39305806
162.8,-0.00025146835,2.7955206e-06,0.39308488
162.9,-0.00011723343,-3.407465e-05,0.39301283
163,0.00013143847,-3.2654142e-05,0.39301211
163.1,-3.9749086e-05,-2.3485208e-05,0.39304681
163.2,-0.0001304497,-4.0505086e-05,0.39306635
163.3,-9.7344472e-05,-6.32845e-05,0.39308197
163.4,-9.0583996e-05,-8.2077343e-05,0.39303999
163.5,5.4223609e-05,-8.5713379e-05,0.39302066
163.6,2.832946e-06,-8.0007728e-05,0.39312662
163.7,-0.00031496654,-0.00011122108,0.39296066
163.8,0.00036407165,-0.00010631056,0.39283676
163.9,0.0002828478,-4.1618626e-05,0.39287778
164,-0.0001195651,-2.5290363e-05,0.39276604
