Timestep,Alpha,Omega,Theta
120.9,0.0098544771,-0.0035911238,0.4575971
121,0.0026059984,-0.0039170793,0.45279842
121.1,0.0020129409,-0.0039673731,0.46268964
121.2,-0.012503559,-0.0054067212,0.46960129
121.3,-0.019251093,-0.0066035657,0.47467733
121.4,-0.022052922,-0.0076396686,0.47776042
121.5,-0.021198302,-0.0080648288,0.45863457
121.6,-0.00081280665,-0.0068041435,0.45835148
121.7,-0.0047675135,-0.0073658393,0.46722825
121.8,-0.016819471,-0.0089930378,0.48243783
121.9,-0.028847608,-0.010652731,0.47325715
122,-0.015446378,-0.010211299,0.46568786
122.1,-0.0075901979,-0.01048823,0.48782751
122.2,-0.033522096,-0.013827317,0.50881347
122.3,-0.047794483,-0.016634804,0.51343473
122.4,-0.042718091,-0.018308267,0.52570648
122.5,-0.047126382,-0.020646878,0.53416769
122.6,-0.046545982,-0.02251253,0.5381374
122.7,-0.04245007,-0.024071357,0.54327482
122.8,-0.041206867,-0.025750133,0.54767067
122.9,-0.036640935,-0.024705206,0.50207332
123,0.0091647148,-0.021237201,0.49672764
123.1,0.0037379097,-0.021447643,0.49604023
123.2,-0.0040778053,-0.022475803,0.50403181
123.3,-0.016763061,-0.023833476,0.50170423
123.4,-0.015644162,-0.024319182,0.50037719
123.5,-0.016397796,-0.025926583,0.51900259
123.6,-0.035116357,-0.028456366,0.51889054
123.7,-0.031334207,-0.030741158,0.54261757
123.8,-0.049895883,-0.033581891,0.53823444
123.9,-0.036769595,-0.0335226,0.52767327
124,-0.022719332,-0.032510952,0.51144104
124.1,-0.0080485422,-0.031514828,0.50460518
124.2,-0.0066361336,-0.032905591,0.5230958
124.3,-0.026412204,-0.03383769,0.50129086
124.4,-0.0048949813,-0.032474689,0.49747233
124.5,-0.0064306929,-0.031650287,0.47862019
124.6,0.0075804524,-0.031545,0.49348458
124.7,-0.014269879,-0.032916096,0.48381649
124.8,-0.0067428186,-0.032935351,0.48623419
124.9,-0.012489492,-0.033240111,0.47734527
125,-0.0060763364,-0.032545006,0.46882138
125.1,-0.0018501942,-0.03191112,0.46142396
125.2,0.0002644732,-0.031281404,0.45328105
125.3,0.0029244108,-0.031590095,0.46056782
125.4,-0.0082887549,-0.031282851,0.44017722
125.5,0.009416524,-0.030194391,0.44444194
125.6,-0.0015309133,-0.030442984,0.43595049
125.7,0.0029307386,-0.029992816,0.43401175
125.8,6.6671588e-05,-0.030346594,0.43540806
125.9,-0.0049895879,-0.031410938,0.44223681
126,-0.013122956,-0.03237653,0.44054402
126.1,-0.010695992,-0.03272135,0.4407438
126.2,-0.011221498,-0.03432331,0.45494972
126.3,-0.025235829,-0.036767786,0.46179613
126.4,-0.027066544,-0.037782063,0.45912167
126.5,-0.019437517,-0.036367031,0.43784882
126.6,0.0027082903,-0.034842439,0.43636148
126.7,-0.00046063813,-0.034019276,0.42213191
126.8,0.010564886,-0.034399428,0.43903042
126.9,-0.012807617,-0.036833733,0.44372056
127,-0.0167939,-0.038404773,0.45065603
127.1,-0.021940386,-0.040405929,0.45923667
127.2,-0.027618152,-0.043091129,0.4723738
127.3,-0.034462772,-0.044393875,0.46629828
127.4,-0.021941086,-0.047288487,0.49461535
127.5,-0.047635955,-0.051523808,0.50143342
127.6,-0.04286698,-0.051604606,0.48790266
127.7,-0.021628311,-0.052294734,0.49763066
127.8,-0.029114609,-0.053182545,0.48937108
127.9,-0.017999403,-0.055304891,0.50710385
128,-0.033127193,-0.055849575,0.49006662
128.1,-0.01233816,-0.056420353,0.50051163
128.2,-0.025569414,-0.059328077,0.50817588
128.3,-0.029770537,-0.058843244,0.49023335
128.4,-0.010043062,-0.057943818,0.48797632
128.5,-0.011159232,-0.057842855,0.48095308
128.6,-0.0073859045,-0.057504714,0.4757714
128.7,-0.0062252724,-0.056206394,0.46175619
128.8,0.0019959833,-0.05260326,0.43532034
128.9,0.020415258,-0.050387337,0.4311194
129,0.01296994,-0.05022042,0.42790994
129.1,0.0075967379,-0.049559251,0.41998217
129.2,0.0084481244,-0.047574829,0.40463056
129.3,0.018351571,-0.048648279,0.4229692
129.4,-0.0065625611,-0.049348394,0.41140495
129.5,0.0034714337,-0.048379658,0.4079627
129.6,0.0030661464,-0.051556776,0.43339145
129.7,-0.022642822,-0.052805755,0.4212059
129.8,-0.0067552063,-0.051772002,0.4171494
129.9,-0.0035812783,-0.05074888,0.4076584
130,0.0033233355,-0.04867937,0.3938624
130.1,0.013176094,-0.048215879,0.39732885
130.2,0.0035298354,-0.048860813,0.39685054
130.3,0.0010423071,-0.048178799,0.38861621
130.4,0.0067799078,-0.047662521,0.38766838
130.5,0.0039950571,-0.047807566,0.3868438
130.6,0.0021874834,-0.047318648,0.38090438
130.7,0.0060124943,-0.047283762,0.38261312
130.8,0.0015793017,-0.046673217,0.37419681
130.9,0.0075915494,-0.04477937,0.36277155
131,0.015500855,-0.044128021,0.36458264
131.1,0.008438323,-0.044359429,0.36372431
131.2,0.0064155933,-0.044591752,0.36486093
131.3,0.0032671714,-0.045177242,0.3673076
131.4,6.4548646e-05,-0.044887976,0.36169607
131.5,0.0048969321,-0.042773021,0.3471274
131.6,0.017114314,-0.041215131,0.3444436
131.7,0.014399841,-0.039870252,0.33481559
131.8,0.020143264,-0.039468272,0.33928504
131.9,0.010461546,-0.040407639,0.34386171
132,0.0042282914,-0.039838081,0.33555601
132.1,0.012095452,-0.039011414,0.3351468
132.2,0.010146944,-0.039306988,0.33837012
132.3,0.0055444469,-0.037776817,0.32315617
132.4,0.020485449,-0.036744935,0.32756843
132.5,0.01155302,-0.037102971,0.32812791
132.6,0.0093154947,-0.036958757,0.32728188
132.7,0.0095642895,-0.038118742,0.33933331
132.8,-0.0027812768,-0.039071156,0.3384563
132.9,0.00104451,-0.039388211,0.34216154
133,-0.00088586497,-0.039365202,0.33917185
133.1,0.0042280981,-0.039713616,0.3448162
133.2,-0.0011510028,-0.041827518,0.35817801
133.3,-0.011488114,-0.042551177,0.35354925
133.4,-0.0019251,-0.042587794,0.35671868
133.5,-0.0033018214,-0.044169101,0.36649263
133.6,-0.01150845,-0.047264543,0.38242528
133.7,-0.022495017,-0.0494123,0.38553461
133.8,-0.017914032,-0.050513661,0.38931738
133.9,-0.016142015,-0.052910998,0.40198258
134,-0.022712618,-0.053489845,0.39487246
134.1,-0.009246111,-0.053737456,0.39848087
134.2,-0.010501198,-0.05379284,0.39345615
134.3,-0.0033402205,-0.054310815,0.39762615
134.4,-0.0071672373,-0.054256228,0.39153247
134.5,-0.00090244008,-0.051099347,0.36968916
134.6,0.019195568,-0.049465906,0.37045534
134.7,0.011553787,-0.049151166,0.36587549
134.8,0.011904647,-0.049513826,0.37015577
134.9,0.0039554596,-0.049372925,0.36462636
135,0.0075722638,-0.048017963,0.35668462
135.1,0.013110556,-0.048081232,0.36156496
135.2,0.0044031739,-0.049447617,0.36701363
135.3,-0.0017567171,-0.050067234,0.3663618
135.4,-0.00011036256,-0.051370529,0.37465814
135.5,-0.0077491309,-0.052704109,0.37676035
135.6,-0.0072205883,-0.054900714,0.3886444
135.7,-0.016279772,-0.056553021,0.38986279
135.8,-0.012720289,-0.06008936,0.4101325
135.9,-0.028789374,-0.062863648,0.41241836
136,-0.022528618,-0.063079022,0.40865628
136.1,-0.013108944,-0.061884173,0.39944768
136.2,-0.0022883881,-0.059409495,0.3853167
136.3,0.011403405,-0.06024354,0.39679135
136.4,-0.0062511433,-0.065212153,0.41793879
136.5,-0.025569313,-0.067668537,0.41718219
136.6,-0.018125576,-0.067704416,0.4137004
136.7,-0.010798349,-0.06869886,0.41758949
136.8,-0.012942008,-0.069344873,0.41520669
136.9,-0.008613214,-0.069314658,0.41221889
137,-0.0051648874,-0.069876903,0.41312277
137.1,-0.0063890633,-0.069434325,0.40613272
137.2,-0.00029951032,-0.066477304,0.38876507
137.3,0.013914163,-0.064657089,0.38410459
137.4,0.012524599,-0.066588378,0.39522133
137.5,-0.0031110432,-0.067349853,0.39066961
137.6,0.00062515609,-0.064321735,0.3724332
137.7,0.01521139,-0.060986904,0.35967004
137.8,0.022098334,-0.060645399,0.36280837
137.9,0.011830647,-0.060020185,0.35562041
138,0.013925259,-0.056732473,0.3380812
138.1,0.025682372,-0.05430286,0.33181761
138.2,0.024276798,-0.05379811,0.33170046
138.3,0.017460123,-0.050447972,0.31070414
138.4,0.034744351,-0.049343162,0.31675552
138.5,0.019996963,-0.048949757,0.31119234
138.6,0.019834208,-0.045352678,0.2914566
138.7,0.035874541,-0.043833889,0.29517699
138.8,0.024051994,-0.044164821,0.29668572
138.9,0.018043053,-0.041985451,0.28254593
139,0.030158042,-0.04086587,0.2861988
139.1,0.020952588,-0.040062475,0.28047229
139.2,0.023661087,-0.038760405,0.27730553
139.3,0.024235987,-0.039054238,0.28459117
139.4,0.014290105,-0.038317161,0.27710647
139.5,0.022056444,-0.037718727,0.28084728
139.6,0.016396358,-0.038471087,0.28681362
139.7,0.010353583,-0.038716125,0.28719256
139.8,0.011272763,-0.037699559,0.28183636
139.9,0.01880208,-0.038369107,0.29411701
140,0.0058013497,-0.039249805,0.29470484
140.1,0.0076164761,-0.037570554,0.28378562
140.2,0.018492301,-0.034857559,0.2725138
140.3,0.025084781,-0.031334671,0.25451451
140.4,0.036036005,-0.027832167,0.24165372
140.5,0.041056238,-0.025409929,0.23571007
140.6,0.040289142,-0.024432764,0.23910765
140.7,0.030641708,-0.023794679,0.23709166
140.8,0.029814234,-0.022990733,0.23869357
140.9,0.026560899,-0.023218137,0.24819554
141,0.016188821,-0.023115519,0.24561238
141.1,0.020696507,-0.022262165,0.24689772
141.2,0.019674206,-0.021397237,0.24388307
141.3,0.023553029,-0.020548675,0.24617948
141.4,0.020881406,-0.019998429,0.24606631
141.5,0.021778518,-0.019565877,0.25060741
141.6,0.017754846,-0.019614625,0.25561536
141.7,0.014150416,-0.018990098,0.25063218
141.8,0.020324725,-0.017380691,0.24387281
141.9,0.026328263,-0.015712578,0.23890946
142,0.031702888,-0.015164298,0.25294875
142.1,0.015112231,-0.015974152,0.25759885
142.2,0.013487238,-0.016557872,0.27271061
142.3,0.0025033067,-0.016516359,0.26150317
142.4,0.018415127,-0.014709657,0.259122
142.5,0.02219336,-0.014223476,0.26865456
142.6,0.012700689,-0.013719273,0.25614959
142.7,0.027470119,-0.01197527,0.25955666
142.8,0.021852248,-0.011543575,0.25952964
142.9,0.020969496,-0.010620567,0.25453474
143,0.025638887,-0.0094332844,0.25548698
143.1,0.023734037,-0.0089756782,0.26317836
143.2,0.015578868,-0.0090492403,0.26668693
143.3,0.0138097,-0.0085731334,0.26404666
143.4,0.018635684,-0.0076620999,0.26627386
143.5,0.017462898,-0.0073247417,0.27405108
143.6,0.010951205,-0.0073369242,0.273909
143.7,0.014354426,-0.0067890097,0.28098426
143.8,0.0092427485,-0.0069334737,0.28739869
143.9,0.0062029698,-0.0067621801,0.28155453
144,0.015093388,-0.0055607393,0.27791992
144.1,0.018652295,-0.0044974589,0.27021813
144.2,0.024713425,-0.0030882838,0.26317101
144.3,0.029654316,-0.0017074858,0.26510834
144.4,0.023954244,-0.0011291749,0.25619179
144.5,0.030422965,0.00041409653,0.25286231
144.6,0.030600173,0.0015540983,0.25487391
144.7,0.025786316,0.002208663,0.25667475
144.8,0.022608254,0.0028240599,0.25502526
144.9,0.024310403,0.0038720582,0.25939448
145,0.019433755,0.0042871998,0.2601463
145.1,0.019379312,0.0049711169,0.25882104
145.2,0.021888327,0.0060339587,0.26426542
145.3,0.016616852,0.0062467375,0.26164877
145.4,0.020610657,0.0072464292,0.26151828
145.5,0.020539777,0.0078387252,0.25611168
145.6,0.025965282,0.0091364749,0.2565162
145.7,0.024495084,0.01004435,0.25974189
145.8,0.020327786,0.010283559,0.25379495
145.9,0.028102397,0.01225093,0.26528069
146,0.015300958,0.012140393,0.26866044
146.1,0.014085752,0.012414596,0.26543518
146.2,0.018352611,0.012853742,0.25512291
146.3,0.029368472,0.014700284,0.25716585
146.4,0.02506543,0.015351016,0.25778275
146.5,0.023177887,0.015785772,0.25337678
146.6,0.027050391,0.016998651,0.2536448
146.7,0.025092779,0.017541815,0.25050155
146.8,0.027744543,0.018914527,0.25391777
146.9,0.022663251,0.018859112,0.24698361
147,0.031658831,0.021592891,0.26105339
147.1,0.015725243,0.021321078,0.26371725
147.2,0.016405345,0.02297559,0.27713489
147.3,0.0057258282,0.022710056,0.2803527
147.4,0.008108252,0.023535263,0.28591634
147.5,0.0070058467,0.023576707,0.28500533
147.6,0.012215559,0.024454812,0.2871621
147.7,0.012605946,0.024952998,0.28822619
147.8,0.013443775,0.024991852,0.28327245
147.9,0.020736055,0.026876735,0.29187349
148,0.012094727,0.026505187,0.28989021
148.1,0.016362517,0.027702756,0.2945489
148.2,0.012723774,0.02824536,0.29886024
148.3,0.010259147,0.027757295,0.29234146
148.4,0.020309106,0.030369024,0.30657103
148.5,0.0062131569,0.029411865,0.30461763
148.6,0.01143159,0.03000923,0.30417427
148.7,0.012777497,0.02922529,0.29162695
148.8,0.027934046,0.032482663,0.30571719
148.9,0.010318331,0.03313333,0.3200087
149,-0.0012317245,0.032630716,0.32381212
149.1,0.00061402835,0.032198905,0.31930229
149.2,0.0098478033,0.033642938,0.32557032
149.3,0.0054052608,0.033921444,0.33032427
149.4,0.0036698454,0.033165284,0.3238867
149.5,0.013559756,0.035099968,0.33321728
149.6,0.0052112633,0.032914181,0.31672936
149.7,0.022940129,0.03475197,0.31690372
149.8,0.020033019,0.036271008,0.32714148
149.9,0.0089074644,0.034115932,0.31221039
150,0.023935418,0.035630379,0.31072471
150.1,0.022750423,0.037541869,0.32225077
150.2,0.0089408755,0.037777493,0.33034765
150.3,0.003285867,0.036344967,0.32113617
150.4,0.015282966,0.0376259,0.32225091
150.5,0.013514133,0.037265532,0.31721232
150.6,0.018081145,0.037835964,0.31537647
150.7,0.019024883,0.039557087,0.32495562
150.8,0.0080875289,0.040861115,0.34048906
150.9,-0.003497061,0.038324389,0.32777449
151,0.014183669,0.040304068,0.33229242
151.1,0.0094867683,0.039928769,0.33021385
151.2,0.012666142,0.040997137,0.33510946
151.3,0.0080570109,0.039751792,0.32627245
151.4,0.018094284,0.041388237,0.33065888
151.5,0.012256625,0.042123758,0.33747704
151.6,0.0059724129,0.04212905,0.34049187
151.7,0.005181762,0.041973226,0.33963001
151.8,0.0081414867,0.042305391,0.33995772
151.9,0.0091422196,0.043280323,0.34623494
152,0.0042170562,0.041318551,0.33318664
152.1,0.016650552,0.040739136,0.31869922
152.2,0.028651939,0.042483319,0.31983652
152.3,0.022285812,0.042239869,0.31639958
152.4,0.022858226,0.043406327,0.32023766
152.5,0.016368632,0.043169833,0.31864994
152.6,0.017267458,0.043985323,0.32123076
152.7,0.014278515,0.046010852,0.33538781
152.8,0.0004725236,0.046328029,0.3456589
152.9,-0.0055508564,0.048001746,0.3643828
153,-0.018914625,0.048624195,0.38263057
153.1,-0.026135367,0.046961773,0.38232896
153.2,-0.014524762,0.046945928,0.38230106
153.3,-0.0074132358,0.046982279,0.38288786
153.4,-0.0035952205,0.045429551,0.37091783
153.5,0.0096027914,0.045170945,0.36075591
153.6,0.016793873,0.044468532,0.34817314
153.7,0.025329156,0.045746209,0.34842049
153.8,0.019841699,0.047440197,0.36025731
153.9,0.0055658942,0.045811181,0.35476687
154,0.011914858,0.046935598,0.35876985
154.1,0.0071377149,0.048780671,0.37508563
154.2,-0.0080311281,0.048056959,0.38088763
154.3,-0.0079627758,0.045840223,0.36715205
154.4,0.010540397,0.048253314,0.37593342
154.5,0.0016137753,0.04608091,0.3645001
154.6,0.012793921,0.045716751,0.35396531
154.7,0.020791424,0.046883055,0.3549577
154.8,0.015795772,0.047824534,0.36189595
154.9,0.0066943452,0.048576479,0.37191057
155,-0.0016823953,0.046623374,0.36307684
155.1,0.0098842131,0.048012091,0.36722
155.2,0.0052799025,0.048560161,0.37397344
155.3,-0.00026598693,0.048055239,0.37459601
155.4,0.0014549851,0.046971922,0.3665457
155.5,0.0098812086,0.046260597,0.35565865
155.6,0.019886163,0.04842042,0.36369484
155.7,0.0081110746,0.049325519,0.37571452
155.8,-0.0027533722,0.047484176,0.36932204
155.9,0.0070030746,0.049360174,0.37904706
156,-0.0024067877,0.049519117,0.38734702
156.1,-0.0072899852,0.048970784,0.38933704
156.2,-0.0049026109,0.048320615,0.38613856
156.3,0.0014034416,0.048920074,0.38916849
156.4,-0.0003751146,0.049544499,0.39700217
156.5,-0.0065112833,0.050026555,0.40776327
156.6,-0.011778863,0.046296908,0.38507659
156.7,0.013890862,0.048120176,0.38438045
156.8,0.01125071,0.049199935,0.39291067
156.9,0.0010156377,0.04803669,0.39018304
157,0.0045981034,0.049100863,0.3974871
157.1,-0.0022742024,0.047611107,0.39127838
157.2,0.0056167323,0.048916992,0.39809515
157.3,-0.0014263208,0.048048808,0.39679264
157.4,0.0012208317,0.047928114,0.39579875
157.5,0.0026108544,0.04712108,0.3892978
157.6,0.0090988296,0.048480115,0.39624141
157.7,0.00040261161,0.0488692,0.40561574
157.8,-0.0078668211,0.048834738,0.41386478
157.9,-0.01232845,0.048288152,0.41720822
158,-0.010825793,0.047334077,0.41326633
158.1,-0.0034035901,0.047314515,0.41183183
158.2,-0.00093798899,0.045328364,0.39502986
158.3,0.016045341,0.047726857,0.40333975
158.4,0.003527842,0.046776365,0.40255799
158.5,0.0034818987,0.04569617,0.39379723
158.6,0.010968901,0.046312747,0.3932975
158.7,0.0084413589,0.045076457,0.38309843
158.8,0.01551985,0.045140239,0.37665
158.9,0.017395377,0.045285273,0.37320639
159,0.016066474,0.044694399,0.36576502
159.1,0.019594088,0.045706109,0.36806605
159.2,0.013011315,0.044745613,0.36141296
159.3,0.017532024,0.046300265,0.36825398
159.4,0.0075637934,0.046830867,0.37702906
159.5,-0.0011045506,0.047230789,0.38675014
159.6,-0.006953032,0.044817468,0.37360658
159.7,0.0083139707,0.044578128,0.36264165
159.8,0.016843229,0.044281705,0.35241392
159.9,0.022855094,0.044905628,0.34935501
160,0.020525502,0.044372589,0.34207798
160.1,0.023064735,0.04446747,0.3366726
160.2,0.02343296,0.044463478,0.33157484
160.3,0.024227348,0.045432116,0.33350988
160.4,0.018556488,0.046606655,0.34154098
160.5,0.0089526409,0.046424165,0.34393523
160.6,0.0078698744,0.047707162,0.35363868
160.7,0.00022824128,0.046556016,0.35026393
160.8,0.0061917261,0.045232329,0.33733571
160.9,0.021440023,0.048551856,0.3510175
161,0.0048613722,0.048582102,0.3593089
161.1,-0.00069936317,0.047196319,0.35349842
161.2,0.0086845019,0.048753104,0.36021484
161.3,0.0026894857,0.049488895,0.36958729
161.4,-0.0039273892,0.049204602,0.37345897
161.5,-0.0034470521,0.050175057,0.38346385
161.6,-0.0090768914,0.049445988,0.38493662
161.7,-0.0052167305,0.049020506,0.38299515
161.8,0.00055805981,0.050344014,0.39225896
161.9,-0.0064184629,0.049662699,0.39401022
162,-0.0043104939,0.050409516,0.40203786
162.1,-0.0088434776,0.049385605,0.40050373
162.2,-0.0035004723,0.048125904,0.39028406
162.3,0.0092983065,0.050902297,0.40551269
162.4,-0.0058346952,0.04810974,0.39418977
162.5,0.0077424656,0.049480491,0.39796222
162.6,0.0027334904,0.048426871,0.39294087
162.7,0.0080132424,0.050564842,0.40718393
162.8,-0.0073291582,0.049851184,0.41320678
162.9,-0.009405423,0.048019254,0.40362884
163,0.0032500837,0.048963911,0.40570092
163.1,0.00077824618,0.049554642,0.41351333
163.2,-0.00642888,0.049302384,0.41898127
163.3,-0.0091846853,0.049179999,0.42409452
163.4,-0.010629954,0.04804305,0.42014579
163.5,-0.0035347772,0.048146677,0.42004476
163.6,-0.0024263231,0.050242273,0.44047553
163.7,-0.017890787,0.045621739,0.41569371
163.8,0.007897888,0.045502303,0.39877087
163.9,0.021724713,0.0480296,0.40818237
164,0.0067234584,0.045363342,0.3929801
164.1,0.018115825,0.045761197,0.38612345
164.2,0.020130418,0.048587399,0.40461324
164.3,-0.0022396364,0.046261484,0.39926067
164.4,0.0044044718,0.047289208,0.40491198
164.5,-0.0019169614,0.048103899,0.41773419
164.6,-0.011144585,0.044743636,0.39861296
164.7,0.012521178,0.048272555,0.41461948
164.8,-0.0060834657,0.046745975,0.41515404
164.9,-0.0043374872,0.047373889,0.42295002
165,-0.0097763354,0.045928523,0.41792452
165.1,-0.0017342842,0.047089773,0.42625181
165.2,-0.0090663051,0.04618666,0.42693334
165.3,-0.0068859439,0.044017536,0.40943251
165.4,0.011434762,0.045618347,0.4114171
165.5,0.0056448271,0.045740654,0.41563852
165.6,-0.00023809653,0.045460363,0.41820497
165.7,-0.0029183649,0.047146023,0.43809912
165.8,-0.021750592,0.046028167,0.44783146
165.9,-0.023872904,0.044315789,0.44254298
166,-0.01234499,0.043182171,0.4299977
166.1,0.001994373,0.043619558,0.42622891
166.2,0.0043886962,0.047102355,0.4591575
166.3,-0.026899012,0.043009733,0.44951151
166.4,-0.011016592,0.042554161,0.44002976
166.5,5.646649e-05,0.04371679,0.44647433
166.6,-0.008394099,0.04456275,0.46541611
166.7,-0.025280211,0.042720539,0.46849219
166.8,-0.02191129,0.042023048,0.46884942
166.9,-0.017419992,0.04152415,0.46876167
167,-0.014080568,0.040520709,0.46232577
167.1,-0.00623722,0.04027942,0.45800046
167.2,-0.0028420019,0.039897298,0.45384757
167.3,-0.00043255514,0.041746524,0.47498438
167.4,-0.023842911,0.040218975,0.48580416
167.5,-0.028752974,0.038615434,0.48427995
167.6,-0.021105599,0.038334268,0.48582114
167.7,-0.019122801,0.037861606,0.48852102
167.8,-0.018804637,0.03675266,0.48416092
167.9,-0.012300305,0.035391751,0.46799368
168,0.0034648112,0.0369149,0.47472592
168.1,-0.0073118923,0.035659843,0.47203806
168.2,-0.0058418203,0.035151538,0.46818523
168.3,-0.0037059339,0.035477755,0.47387349
168.4,-0.011535504,0.035167363,0.48328061
168.5,-0.019906211,0.033886941,0.48418543
168.6,-0.017165761,0.031963857,0.46431002
168.7,0.0021322133,0.032170153,0.44964391
168.8,0.011707571,0.032974441,0.4476695
168.9,0.0069614968,0.030830502,0.42015763
169,0.026030954,0.032033997,0.40833544
169.1,0.027195119,0.033412788,0.41353642
169.2,0.012117627,0.033420195,0.42113662
169.3,-0.00012721505,0.033217772,0.42960767
169.4,-0.0078084689,0.031066466,0.41278632
169.5,0.0083343112,0.031348135,0.40006755
169.6,0.017538412,0.033105564,0.40816575
169.7,0.0038627454,0.032547872,0.41135816
169.8,-0.00057612067,0.032372488,0.41413551
169.9,-0.0031045049,0.031902011,0.4127663
170,-0.0010723248,0.031224511,0.40395462
170.1,0.0075284612,0.032283197,0.40828893
170.2,0.0014414183,0.030377948,0.3893858
170.3,0.019630463,0.03282429,0.39811079
170.4,0.0056556341,0.031554774,0.39198463
170.5,0.0096125363,0.031552929,0.38562238
170.6,0.013321006,0.032763897,0.39284992
170.7,0.0025403947,0.033079102,0.40491659
170.8,-0.0083005883,0.031451209,0.39817022
170.9,0.0016092004,0.032673656,0.40624571
171,-0.0067363082,0.033171419,0.42332668
171.1,-0.020198642,0.031554346,0.42409144
171.2,-0.01448043,0.032087848,0.43477743
171.3,-0.020051098,0.030879397,0.43422899
171.4,-0.013843316,0.031888075,0.45129326
171.5,-0.026184437,0.030017099,0.45047347
171.6,-0.018453398,0.030478166,0.46139707
171.7,-0.025243141,0.029786917,0.47254038
171.8,-0.029551542,0.028361413,0.47244628
171.9,-0.022940733,0.029318776,0.49663053
172,-0.035911754,0.025062247,0.46144927
172.1,0.0061610283,0.028287383,0.46893507
172.2,-0.005977049,0.026882497,0.46291028
172.3,-0.0018263911,0.026897274,0.46079417
172.4,-0.0026121222,0.0275519,0.47556109
172.5,-0.01926729,0.026074857,0.48133877
172.6,-0.022150177,0.025499463,0.49002498
172.7,-0.025703343,0.023630241,0.47734251
172.8,-0.0096957782,0.023780594,0.46802903
172.9,-0.0017017787,0.024047935,0.46547909
173,-0.0024112519,0.024054261,0.46907193
173.1,-0.0082568127,0.023091032,0.46420597
173.2,-0.0044741263,0.022753228,0.45673265
173.3,0.00063170229,0.022967557,0.45494826
173.4,-0.00097073912,0.022580034,0.45079212
173.5,0.00029148126,0.022554575,0.44930501
173.6,-0.0010762558,0.021824313,0.43802535
173.7,0.007676376,0.023078282,0.4473491
173.8,-0.0073099775,0.022929253,0.46886994
173.9,-0.024751388,0.019912456,0.44888682
174,-0.0023455961,0.020429238,0.43133805
174.1,0.013476058,0.022533888,0.44515359
174.2,-0.0048182607,0.020444808,0.43085074
174.3,0.0075738657,0.021255045,0.42637914
174.4,0.0072563889,0.021208301,0.42126628
174.5,0.0080862126,0.021721309,0.42533705
174.6,0.00030495857,0.021048757,0.42231115
174.7,0.001885048,0.022127089,0.44143311
174.8,-0.01771954,0.02012546,0.43984215
174.9,-0.012039561,0.020427238,0.44904098
175,-0.020276406,0.020400106,0.4770362
175.1,-0.044607145,0.017907434,0.49358653
175.2,-0.050672102,0.016471725,0.51647736
175.3,-0.059523213,0.01383955,0.52049051
175.4,-0.046952387,0.012312745,0.49850156
175.5,-0.013858525,0.014605345,0.52794936
175.6,-0.044398633,0.011386317,0.54062885
175.7,-0.046156968,0.0092843288,0.52693423
175.8,-0.024286138,0.0099735929,0.53870717
175.9,-0.032650179,0.0079907962,0.52521282
176,-0.015949121,0.0085815128,0.53356774
176.1,-0.026426664,0.0071627107,0.54715223
176.2,-0.036760916,0.0050704347,0.54058601
176.3,-0.025848933,0.0048301832,0.5429777
176.4,-0.025949298,0.0036949769,0.52345488
176.5,-0.0082072333,0.0042894432,0.49175843
176.6,0.015482093,0.0062333073,0.47799322
176.7,0.016378012,0.0066461695,0.45937784
176.8,0.023307192,0.0079805109,0.4624452
176.9,0.0076359005,0.0075000002,0.47597185
177,-0.012778218,0.0059021108,0.48640788
177.1,-0.020345385,0.0043380828,0.45867689
177.2,0.0077118705,0.0063782879,0.45723716
177.3,0.0026180032,0.0060664497,0.45126445
177.4,0.0036055257,0.0062043931,0.44725245
177.5,0.0028044184,0.0063792961,0.45631968
177.6,-0.01088279,0.0053291368,0.47185668
177.7,-0.024489834,0.0035015819,0.46598231
177.8,-0.014623063,0.0033927867,0.44021111
177.9,0.0092481317,0.0051429314,0.42766287
178,0.014271317,0.0058369747,0.4155733
178.1,0.017812252,0.006567333,0.40527073
178.2,0.01958483,0.0073582062,0.40302053
178.3,0.0138196,0.0074060088,0.39802916
178.4,0.013315559,0.0081065568,0.4114077
178.5,-0.0047221656,0.0068710166,0.41556016
178.6,-0.0079364695,0.006400139,0.4172338
178.7,-0.0080559755,0.0062811818,0.42951513
178.8,-0.018567294,0.0050346435,0.43652506
178.9,-0.020569014,0.004184941,0.43953182
179,-0.01783019,0.0035586153,0.42455004
179.1,0.0001011052,0.004688716,0.42394778
179.2,-0.0012075683,0.0046180829,0.42922321
179.3,-0.0078219802,0.0039935645,0.43689134
179.4,-0.014768541,0.0030929564,0.4458973
179.5,-0.020827276,0.0019920177,0.45285539
179.6,-0.022072035,0.0010460104,0.44025363
179.7,-0.0054851532,0.0018972113,0.4422702
179.8,-0.0076381966,0.0014064251,0.42511157
179.9,0.0089107063,0.0027985818,0.43082187
180,-0.0013716393,0.0020616299,0.42522853
180.1,0.0022488121,0.0023915685,0.42912288
180.2,-0.0037188581,0.0018098375,0.41700639
180.3,0.0074013447,0.0028192221,0.42504787
180.4,-0.0053005801,0.001934247,0.44209036
180.5,-0.020930413,0.00016138127,0.43858213
180.6,-0.01282312,0.00020501194,0.44644165
180.7,-0.017551264,-0.00074455229,0.43543634
180.8,-0.0040467105,-3.4784396e-05,0.43256309
180.9,-0.0023972864,-1.8636957e-05,0.43162844
181,-0.0030907609,-0.0001765168,0.43951304
